TimeGenerated,DeviceName,AccountName,FileName,ProcessCommandLine,InitiatingProcessFileName
2025-09-15T02:16:48.723499Z,SRV-DB01,user12@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T21:39:02.723499Z,SRV-APP02,user183@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T07:27:56.723499Z,WKST-ENGR01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T05:13:10.723499Z,SRV-WEB01,user44@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T01:17:48.723499Z,WKST-FIN02,user169@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T02:24:19.723499Z,SRV-APP01,user81@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T16:10:55.723499Z,WKST-ENGR01,user71@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T06:30:39.723499Z,WKST-FIN02,user122@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T08:34:45.723499Z,WKST-FIN02,user134@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T01:26:32.723499Z,SRV-DB01,user194@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T14:44:16.723499Z,WKST-FIN02,user175@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T13:41:47.723499Z,SRV-APP01,user163@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T05:33:38.723499Z,SRV-WEB02,user178@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T06:25:31.723499Z,WKST-ENGR01,user123@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T06:58:41.723499Z,SRV-DB01,user8@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T00:02:44.723499Z,SRV-DB01,user55@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T02:28:07.723499Z,SRV-DB01,admin@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T16:34:40.723499Z,WKST-FIN02,user112@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T15:20:30.723499Z,SRV-DB01,user177@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T23:32:33.723499Z,SRV-DB01,user16@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T16:08:18.723499Z,SRV-DB01,user176@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T09:08:20.723499Z,WKST-ENGR01,user170@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-15T05:03:08.723499Z,SRV-APP01,user155@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T16:20:55.723499Z,SRV-DB01,user190@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T07:27:57.723499Z,SRV-APP01,user123@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T01:58:01.723499Z,WKST-FIN02,user65@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T07:51:05.723499Z,SRV-APP01,user67@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-15T10:29:12.723499Z,SRV-APP01,user25@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T18:09:39.723499Z,WKST-ENGR01,user185@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T22:41:03.723499Z,SRV-WEB01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T12:23:03.723499Z,SRV-APP01,user113@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T20:53:25.723499Z,WKST-ENGR01,user109@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T12:47:33.723499Z,SRV-APP01,user194@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T10:57:52.723499Z,SRV-APP02,user2@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T05:34:20.723499Z,SRV-WEB01,user14@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T12:04:42.723499Z,SRV-APP02,user71@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T11:13:20.723499Z,SRV-WEB02,admin@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T20:51:55.723499Z,SRV-WEB02,user154@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T03:39:47.723499Z,SRV-APP01,user134@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T17:43:59.723499Z,WKST-ENGR01,user10@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T10:43:13.723499Z,WKST-FIN02,user18@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T12:43:32.723499Z,SRV-WEB01,user128@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T19:16:25.723499Z,SRV-WEB02,user185@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T16:46:35.723499Z,SRV-WEB01,user132@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T05:49:47.723499Z,SRV-APP02,user179@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T13:12:06.723499Z,SRV-WEB01,user66@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T20:54:51.723499Z,SRV-WEB01,user35@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-15T05:49:43.723499Z,WKST-ENGR01,user65@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T12:32:55.723499Z,WKST-FIN02,admin@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T21:41:08.723499Z,SRV-APP01,user101@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T05:07:25.723499Z,WKST-ENGR01,user155@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T12:14:55.723499Z,SRV-DB01,user21@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T14:53:28.723499Z,SRV-WEB02,user1@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-13T17:57:12.723499Z,SRV-WEB01,user9@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T15:58:03.723499Z,SRV-DB01,user130@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T01:45:49.723499Z,SRV-DB01,user39@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T10:50:17.723499Z,SRV-WEB02,user99@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T12:29:26.723499Z,WKST-ENGR01,user19@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-13T15:22:24.723499Z,SRV-WEB02,user78@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T10:16:47.723499Z,SRV-WEB01,user17@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T15:25:23.723499Z,SRV-WEB01,user135@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-13T20:43:35.723499Z,SRV-APP01,user183@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T10:44:21.723499Z,WKST-FIN02,user62@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T20:20:10.723499Z,SRV-WEB02,admin@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T10:33:05.723499Z,SRV-WEB02,user130@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T13:20:48.723499Z,SRV-APP02,user191@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T09:07:51.723499Z,SRV-APP01,user6@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T21:16:12.723499Z,SRV-WEB01,user198@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-13T11:40:54.723499Z,SRV-WEB02,user68@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T01:18:22.723499Z,SRV-WEB02,user152@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T10:28:56.723499Z,SRV-APP01,user35@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-15T08:29:46.723499Z,WKST-ENGR01,user33@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T06:06:25.723499Z,SRV-WEB01,user193@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T12:47:47.723499Z,SRV-APP01,user111@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T01:02:51.723499Z,WKST-ENGR01,user90@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-13T19:05:05.723499Z,SRV-WEB01,user168@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T02:16:31.723499Z,WKST-ENGR01,user108@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T15:10:10.723499Z,SRV-DB01,user32@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T09:15:19.723499Z,SRV-WEB02,user39@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T18:47:24.723499Z,SRV-DB01,user147@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T14:47:03.723499Z,SRV-DB01,user146@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T14:37:47.723499Z,SRV-DB01,user17@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T17:13:58.723499Z,WKST-ENGR01,user144@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T23:00:17.723499Z,SRV-WEB01,user131@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T11:04:47.723499Z,WKST-ENGR01,user163@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T04:25:46.723499Z,SRV-WEB02,user165@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T00:16:48.723499Z,SRV-DB01,user95@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T13:36:48.723499Z,SRV-DB01,user199@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T18:57:02.723499Z,SRV-DB01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-13T14:58:37.723499Z,SRV-WEB02,user108@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T11:00:11.723499Z,SRV-APP01,user136@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T15:00:53.723499Z,SRV-APP01,user8@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-14T21:35:02.723499Z,SRV-WEB01,user148@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-14T05:50:39.723499Z,SRV-WEB02,user40@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T03:36:01.723499Z,SRV-DB01,user24@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T05:12:47.723499Z,SRV-DB01,user54@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-15T07:24:51.723499Z,WKST-FIN02,user160@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T17:33:46.723499Z,WKST-ENGR01,user28@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T02:27:39.723499Z,WKST-FIN02,user88@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T17:54:45.723499Z,SRV-APP02,user49@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T01:04:05.723499Z,SRV-WEB02,user175@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T16:21:08.723499Z,SRV-WEB01,user92@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-14T16:56:13.723499Z,WKST-FIN02,user181@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T15:33:13.723499Z,SRV-APP01,user69@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T07:23:59.723499Z,WKST-FIN02,user90@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-13T14:22:41.723499Z,SRV-APP02,user66@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T11:11:38.723499Z,SRV-WEB02,user87@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-13T12:03:58.723499Z,SRV-APP02,user134@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T00:10:20.723499Z,WKST-FIN02,user93@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T08:15:04.723499Z,SRV-WEB02,user189@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T02:06:00.723499Z,WKST-ENGR01,user174@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-13T19:11:27.723499Z,SRV-APP02,user113@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",parent.exe
2025-09-15T01:19:52.723499Z,SRV-WEB02,user55@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T12:05:38.723499Z,WKST-ENGR01,admin@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T04:16:13.723499Z,WKST-ENGR01,user57@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T13:46:47.723499Z,SRV-APP02,user109@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T01:26:26.723499Z,SRV-APP01,user146@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-14T10:33:52.723499Z,SRV-APP01,user8@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T02:16:21.723499Z,SRV-WEB02,user199@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-13T17:43:34.723499Z,WKST-FIN02,user35@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T08:15:10.723499Z,SRV-DB01,user179@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T13:09:53.723499Z,SRV-WEB02,user6@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T14:45:59.723499Z,SRV-WEB01,user134@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T02:20:37.723499Z,SRV-WEB02,user22@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T08:52:56.723499Z,SRV-APP01,user132@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-13T21:29:54.723499Z,SRV-WEB01,user75@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T17:36:54.723499Z,SRV-WEB01,user101@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-13T23:13:20.723499Z,SRV-APP02,user78@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T17:55:05.723499Z,SRV-APP01,user184@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T03:15:30.723499Z,SRV-WEB01,user177@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-15T10:19:19.723499Z,SRV-APP01,user192@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-15T06:11:11.723499Z,SRV-APP01,user190@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T17:26:40.723499Z,WKST-ENGR01,user54@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T04:11:46.723499Z,SRV-APP01,user27@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T16:29:37.723499Z,WKST-ENGR01,user51@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T04:02:29.723499Z,WKST-FIN02,user86@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",userinit.exe
2025-09-14T19:47:21.723499Z,SRV-WEB02,user173@corp.local,cmd.exe,cmd.exe /c whoami,cmd.exe
2025-09-13T20:15:09.723499Z,WKST-ENGR01,user154@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",outlook.exe
2025-09-13T20:33:10.723499Z,SRV-WEB02,user114@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-13T19:03:14.723499Z,SRV-APP01,user196@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T05:04:55.723499Z,SRV-DB01,user116@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T06:58:09.723499Z,WKST-ENGR01,user180@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T17:21:03.723499Z,SRV-WEB01,user70@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T04:15:35.723499Z,WKST-FIN02,user9@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T20:33:14.723499Z,SRV-APP02,user87@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T08:03:16.723499Z,SRV-WEB01,user73@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T06:41:38.723499Z,SRV-DB01,user179@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T16:53:41.723499Z,WKST-ENGR01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T17:38:50.723499Z,WKST-ENGR01,user176@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-15T04:27:30.723499Z,WKST-ENGR01,user138@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-15T09:42:22.723499Z,WKST-ENGR01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T01:01:28.723499Z,SRV-DB01,admin@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-15T02:04:46.723499Z,SRV-DB01,user5@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T00:28:43.723499Z,SRV-WEB02,user180@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-13T19:06:07.723499Z,WKST-FIN02,user34@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T01:07:52.723499Z,SRV-WEB01,user175@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T06:12:57.723499Z,WKST-FIN02,user74@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",parent.exe
2025-09-14T01:18:07.723499Z,WKST-ENGR01,user46@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-14T11:10:52.723499Z,SRV-WEB01,user167@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T01:08:20.723499Z,WKST-FIN02,user129@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T05:19:34.723499Z,SRV-APP01,user74@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-15T02:03:12.723499Z,SRV-DB01,user58@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-14T20:11:51.723499Z,WKST-FIN02,user76@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T01:14:51.723499Z,WKST-ENGR01,user132@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T20:49:02.723499Z,WKST-FIN02,user169@corp.local,svchost.exe,svchost.exe -k netsvcs,userinit.exe
2025-09-15T03:26:10.723499Z,WKST-FIN02,user9@corp.local,cmd.exe,cmd.exe /c whoami,parent.exe
2025-09-15T07:25:24.723499Z,WKST-FIN02,user126@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T04:14:46.723499Z,WKST-ENGR01,user28@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T22:31:44.723499Z,SRV-WEB02,user82@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-15T09:21:12.723499Z,SRV-WEB01,user2@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-14T06:49:19.723499Z,SRV-APP02,user60@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-14T04:28:21.723499Z,WKST-FIN02,user49@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,explorer.exe
2025-09-14T15:30:24.723499Z,SRV-DB01,user158@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T04:54:20.723499Z,WKST-FIN02,user93@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T08:54:26.723499Z,SRV-DB01,user200@corp.local,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand JAB1AHIAbAA9ACIAaAB0AHQAcAA6AC8ALwBlAHYAaQBsAC4AZQB4AGEAbQBwAGwAZQAuAGMAbwBtAC8AYQBwAHAAIgA=,powershell.exe
2025-09-13T13:59:28.723499Z,WKST-ENGR01,user136@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
2025-09-14T06:41:51.723499Z,WKST-ENGR01,user152@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-14T15:09:14.723499Z,WKST-FIN02,user132@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T15:12:51.723499Z,SRV-APP01,user49@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T07:11:26.723499Z,SRV-WEB01,user28@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-13T21:10:03.723499Z,SRV-WEB02,user29@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T05:15:10.723499Z,SRV-APP01,user7@corp.local,svchost.exe,svchost.exe -k netsvcs,svchost.exe
2025-09-13T22:44:21.723499Z,WKST-ENGR01,user31@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-13T21:06:47.723499Z,WKST-ENGR01,user130@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-14T23:16:00.723499Z,SRV-WEB02,user45@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-15T08:12:05.723499Z,SRV-WEB01,user24@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,userinit.exe
2025-09-15T05:30:58.723499Z,SRV-APP01,user37@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T07:41:50.723499Z,SRV-APP02,user77@corp.local,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand JAB1AHIAbAA9ACIAaAB0AHQAcAA6AC8ALwBlAHYAaQBsAC4AZQB4AGEAbQBwAGwAZQAuAGMAbwBtAC8AYQBwAHAAIgA=,powershell.exe
2025-09-15T02:33:55.723499Z,SRV-WEB01,user168@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-13T20:00:37.723499Z,WKST-ENGR01,user166@corp.local,conhost.exe,conhost.exe 0x4,conhost.exe
2025-09-15T08:43:40.723499Z,WKST-FIN02,user156@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-14T16:50:02.723499Z,SRV-WEB02,admin@corp.local,conhost.exe,conhost.exe 0x4,userinit.exe
2025-09-13T18:41:43.723499Z,SRV-WEB01,user54@corp.local,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" /recycle",userinit.exe
2025-09-14T19:41:45.723499Z,SRV-WEB01,user75@corp.local,explorer.exe,C:\Windows\Explorer.exe /launch,parent.exe
2025-09-15T03:59:39.723499Z,SRV-DB01,user8@corp.local,conhost.exe,conhost.exe 0x4,parent.exe
2025-09-14T14:55:52.723499Z,SRV-WEB02,user8@corp.local,cmd.exe,cmd.exe /c whoami,userinit.exe
2025-09-14T00:56:55.723499Z,WKST-ENGR01,user127@corp.local,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer",chrome.exe
2025-09-15T10:25:23.723499Z,WKST-ENGR01,user53@corp.local,svchost.exe,svchost.exe -k netsvcs,parent.exe
