TimeGenerated,UserPrincipalName,IPAddress,ResultType,Role
2025-09-14T20:16:19.723499Z,user181@corp.local,182.220.167.118,0,user
2025-09-13T16:42:27.723499Z,user194@corp.local,31.100.6.214,0,user
2025-09-14T23:27:09.723499Z,user129@corp.local,24.166.248.219,0,user
2025-09-13T15:13:26.723499Z,user177@corp.local,217.248.7.245,0,user
2025-09-15T04:58:38.723499Z,user198@corp.local,109.102.222.119,0,user
2025-09-14T12:22:39.723499Z,user72@corp.local,153.220.214.248,0,user
2025-09-15T07:15:14.723499Z,user184@corp.local,10.126.111.177,0,user
2025-09-13T13:21:38.723499Z,user191@corp.local,134.209.2.201,0,user
2025-09-14T23:18:29.723499Z,user17@corp.local,13.143.107.51,0,user
2025-09-14T02:58:19.723499Z,user8@corp.local,104.86.227.137,0,user
2025-09-14T08:34:31.723499Z,user179@corp.local,135.141.49.160,0,user
2025-09-13T23:41:15.723499Z,user86@corp.local,2.215.147.127,0,user
2025-09-15T01:25:43.723499Z,user84@corp.local,215.177.36.176,0,user
2025-09-14T11:48:59.723499Z,user92@corp.local,223.28.54.159,0,user
2025-09-15T05:10:46.723499Z,user7@corp.local,80.132.220.43,0,user
2025-09-14T04:21:21.723499Z,user139@corp.local,53.140.181.126,0,user
2025-09-15T04:11:43.723499Z,user50@corp.local,10.123.8.9,0,user
2025-09-14T04:22:07.723499Z,user113@corp.local,80.105.107.231,0,user
2025-09-15T00:53:39.723499Z,user123@corp.local,69.25.100.60,0,user
2025-09-13T17:39:39.723499Z,user103@corp.local,118.85.88.228,0,user
2025-09-14T19:26:00.723499Z,user10@corp.local,10.183.154.2,0,user
2025-09-13T19:18:16.723499Z,user69@corp.local,21.94.112.46,0,user
2025-09-14T09:55:08.723499Z,user180@corp.local,18.18.106.138,0,user
2025-09-13T18:39:15.723499Z,user8@corp.local,97.19.22.133,0,user
2025-09-14T16:19:53.723499Z,user6@corp.local,88.86.181.162,0,user
2025-09-14T12:45:39.723499Z,user45@corp.local,129.248.63.98,0,user
2025-09-14T05:49:57.723499Z,user200@corp.local,60.127.115.23,1,user
2025-09-14T01:40:33.723499Z,user174@corp.local,176.80.71.254,0,user
2025-09-15T04:29:14.723499Z,user106@corp.local,8.2.59.2,0,user
2025-09-13T17:58:47.723499Z,user106@corp.local,36.38.127.199,0,user
2025-09-14T03:17:17.723499Z,user97@corp.local,121.232.68.176,0,user
2025-09-13T18:26:11.723499Z,user187@corp.local,114.190.223.206,0,user
2025-09-15T01:50:58.723499Z,user95@corp.local,15.241.148.84,0,user
2025-09-15T09:10:30.723499Z,user150@corp.local,8.199.183.155,0,user
2025-09-14T16:49:15.723499Z,user93@corp.local,10.58.35.49,0,user
2025-09-14T06:08:01.723499Z,user193@corp.local,5.61.70.209,0,user
2025-09-14T05:34:11.723499Z,user49@corp.local,122.208.118.9,0,user
2025-09-14T17:48:36.723499Z,user125@corp.local,85.182.169.148,0,user
2025-09-13T20:15:58.723499Z,user47@corp.local,91.65.72.157,0,user
2025-09-14T18:22:34.723499Z,user76@corp.local,10.43.243.216,0,user
2025-09-14T12:59:10.723499Z,user34@corp.local,44.128.1.248,0,user
2025-09-14T17:26:28.723499Z,user191@corp.local,184.221.17.166,2,user
2025-09-14T06:57:18.723499Z,user149@corp.local,73.178.192.82,0,user
2025-09-14T04:17:06.723499Z,user31@corp.local,183.54.141.59,0,user
2025-09-14T17:59:55.723499Z,user188@corp.local,125.183.23.176,1,user
2025-09-13T15:05:22.723499Z,user4@corp.local,27.32.174.183,0,user
2025-09-15T09:33:34.723499Z,user115@corp.local,20.188.189.62,0,user
2025-09-14T06:55:54.723499Z,user200@corp.local,145.77.143.73,0,user
2025-09-14T08:13:50.723499Z,user181@corp.local,218.227.204.63,0,user
2025-09-14T12:45:31.723499Z,user139@corp.local,55.123.43.173,0,user
2025-09-14T21:35:21.723499Z,user104@corp.local,147.254.142.32,0,user
2025-09-13T14:44:38.723499Z,user107@corp.local,97.70.163.117,50053,user
2025-09-13T18:12:31.723499Z,user88@corp.local,34.226.186.187,50055,user
2025-09-14T21:21:41.723499Z,user173@corp.local,203.152.71.19,1,user
2025-09-14T22:44:15.723499Z,user31@corp.local,10.213.61.20,0,user
2025-09-14T16:27:08.723499Z,user98@corp.local,21.247.26.150,0,user
2025-09-14T04:47:10.723499Z,user148@corp.local,205.77.44.188,0,user
2025-09-14T22:52:15.723499Z,user188@corp.local,172.132.234.140,0,user
2025-09-14T11:43:49.723499Z,user48@corp.local,185.171.123.249,0,user
2025-09-14T23:18:55.723499Z,user15@corp.local,144.227.30.162,0,user
2025-09-14T04:52:07.723499Z,user25@corp.local,193.166.186.198,0,user
2025-09-13T13:28:15.723499Z,user42@corp.local,104.123.146.249,0,user
2025-09-15T07:58:31.723499Z,user104@corp.local,5.37.138.111,0,user
2025-09-14T02:01:48.723499Z,user56@corp.local,166.92.117.17,0,user
2025-09-14T16:32:18.723499Z,user172@corp.local,28.196.183.1,0,user
2025-09-14T00:59:05.723499Z,user191@corp.local,213.193.191.152,0,user
2025-09-13T12:46:13.723499Z,user63@corp.local,199.15.135.162,0,user
2025-09-14T17:35:14.723499Z,user181@corp.local,193.206.240.149,0,user
2025-09-13T13:53:33.723499Z,user193@corp.local,147.246.227.228,0,user
2025-09-14T07:06:18.723499Z,user153@corp.local,178.177.111.126,0,user
2025-09-15T02:36:37.723499Z,user105@corp.local,46.157.104.89,0,user
2025-09-14T21:48:01.723499Z,user173@corp.local,208.87.101.82,0,user
2025-09-14T18:19:36.723499Z,user93@corp.local,23.197.153.131,0,user
2025-09-13T18:43:34.723499Z,user151@corp.local,123.147.89.1,0,user
2025-09-13T14:10:02.723499Z,user86@corp.local,194.38.15.48,0,user
2025-09-14T00:18:11.723499Z,user58@corp.local,10.64.199.170,3,user
2025-09-14T12:22:24.723499Z,user96@corp.local,58.61.2.157,1,user
2025-09-14T20:49:48.723499Z,user67@corp.local,11.187.97.59,0,user
2025-09-14T18:44:07.723499Z,user38@corp.local,70.119.102.191,0,user
2025-09-13T20:07:29.723499Z,user182@corp.local,124.194.162.148,0,user
2025-09-13T13:01:44.723499Z,user92@corp.local,54.102.185.237,0,user
2025-09-15T06:57:15.723499Z,user50@corp.local,10.222.118.56,2,user
2025-09-13T22:06:40.723499Z,user91@corp.local,41.197.242.198,0,user
2025-09-14T21:06:52.723499Z,user57@corp.local,46.47.86.193,0,user
2025-09-13T18:39:23.723499Z,user59@corp.local,212.196.187.179,0,user
2025-09-13T15:06:10.723499Z,admin@corp.local,80.36.167.54,0,admin
2025-09-13T13:42:23.723499Z,user115@corp.local,10.101.97.60,2,user
2025-09-13T20:14:33.723499Z,user138@corp.local,132.53.136.72,0,user
2025-09-15T09:26:24.723499Z,user22@corp.local,10.249.6.69,0,user
2025-09-14T19:15:37.723499Z,user135@corp.local,165.160.95.193,1,user
2025-09-14T22:00:01.723499Z,user147@corp.local,139.4.228.251,0,user
2025-09-14T15:20:53.723499Z,user181@corp.local,78.186.212.177,0,user
2025-09-14T14:00:00.723499Z,user179@corp.local,57.118.158.172,0,user
2025-09-14T08:17:58.723499Z,user53@corp.local,162.210.115.51,0,user
2025-09-15T07:06:13.723499Z,user136@corp.local,53.67.185.247,0,user
2025-09-15T03:43:19.723499Z,user147@corp.local,10.233.239.234,50055,user
2025-09-14T03:04:49.723499Z,user21@corp.local,6.60.42.25,0,user
2025-09-14T14:28:19.723499Z,user173@corp.local,89.204.92.200,0,user
2025-09-13T13:24:08.723499Z,user3@corp.local,112.224.233.189,0,user
2025-09-14T16:42:15.723499Z,user197@corp.local,10.234.114.254,0,user
2025-09-14T17:38:01.723499Z,user77@corp.local,148.173.136.110,0,user
2025-09-15T03:58:16.723499Z,user186@corp.local,188.0.59.136,0,user
2025-09-14T09:49:57.723499Z,user121@corp.local,40.26.83.91,0,user
2025-09-14T16:23:16.723499Z,user174@corp.local,53.146.173.253,0,user
2025-09-15T06:40:10.723499Z,user158@corp.local,153.73.1.52,0,user
2025-09-14T12:33:34.723499Z,user191@corp.local,93.111.199.170,0,user
2025-09-14T01:40:28.723499Z,user15@corp.local,56.8.13.39,0,user
2025-09-13T17:51:28.723499Z,admin@corp.local,10.239.104.98,0,admin
2025-09-14T03:21:14.723499Z,user43@corp.local,100.168.203.119,0,user
2025-09-14T00:45:52.723499Z,user187@corp.local,130.115.68.145,0,user
2025-09-13T15:59:04.723499Z,user101@corp.local,10.49.63.9,0,user
2025-09-14T09:14:45.723499Z,user111@corp.local,187.5.191.114,0,user
2025-09-13T22:27:39.723499Z,user78@corp.local,115.198.196.143,2,user
2025-09-14T21:22:56.723499Z,user158@corp.local,72.23.123.254,0,user
2025-09-13T15:28:20.723499Z,user158@corp.local,154.50.126.25,3,user
2025-09-15T11:03:53.723499Z,user164@corp.local,28.3.73.90,0,user
2025-09-14T05:12:32.723499Z,user108@corp.local,148.213.76.66,2,user
2025-09-14T04:15:14.723499Z,user197@corp.local,15.190.197.202,3,user
2025-09-13T20:45:03.723499Z,user147@corp.local,10.169.199.112,0,user
2025-09-13T17:37:39.723499Z,user114@corp.local,78.189.115.114,0,user
2025-09-15T01:43:29.723499Z,user139@corp.local,114.70.62.209,0,user
2025-09-13T14:23:19.723499Z,user104@corp.local,159.54.128.11,0,user
2025-09-14T10:46:32.723499Z,user62@corp.local,10.199.143.101,0,user
2025-09-15T09:48:57.723499Z,user57@corp.local,60.91.64.136,0,user
2025-09-14T11:15:24.723499Z,user29@corp.local,27.175.91.100,0,user
2025-09-14T04:21:02.723499Z,user17@corp.local,10.23.107.85,0,user
2025-09-14T17:47:00.723499Z,user98@corp.local,77.150.205.16,0,user
2025-09-14T16:31:39.723499Z,user71@corp.local,189.233.149.32,0,user
2025-09-13T17:11:37.723499Z,user48@corp.local,208.86.11.253,0,user
2025-09-15T05:03:58.723499Z,user104@corp.local,90.141.201.105,0,user
2025-09-13T16:20:07.723499Z,user164@corp.local,10.154.62.81,0,user
2025-09-14T03:21:56.723499Z,user96@corp.local,10.212.205.1,0,user
2025-09-14T03:29:52.723499Z,user81@corp.local,197.220.6.43,0,user
2025-09-14T22:19:15.723499Z,user133@corp.local,10.15.35.48,0,user
2025-09-14T12:59:34.723499Z,user25@corp.local,24.233.95.144,0,user
2025-09-15T10:51:24.723499Z,user154@corp.local,146.197.148.30,0,user
2025-09-14T16:26:27.723499Z,user186@corp.local,92.86.30.148,0,user
2025-09-15T06:25:04.723499Z,user148@corp.local,113.20.128.111,0,user
2025-09-14T23:05:17.723499Z,user2@corp.local,165.79.156.243,0,user
2025-09-14T02:05:02.723499Z,user193@corp.local,218.142.232.184,3,user
2025-09-13T12:29:10.723499Z,user180@corp.local,10.216.42.40,2,user
2025-09-14T02:20:27.723499Z,user20@corp.local,72.147.90.42,1,user
2025-09-15T04:11:28.723499Z,user198@corp.local,11.170.13.242,2,user
2025-09-14T22:02:07.723499Z,user19@corp.local,121.126.92.134,0,user
2025-09-14T15:17:21.723499Z,user115@corp.local,2.99.102.28,0,user
2025-09-14T00:25:53.723499Z,user190@corp.local,10.16.117.235,0,user
2025-09-14T15:30:21.723499Z,user95@corp.local,110.81.125.173,0,user
2025-09-13T19:15:02.723499Z,user111@corp.local,10.32.41.231,0,user
2025-09-13T20:49:23.723499Z,user182@corp.local,59.223.173.158,0,user
2025-09-14T03:22:07.723499Z,user47@corp.local,150.223.190.131,0,user
2025-09-15T05:31:18.723499Z,user35@corp.local,10.77.113.30,0,user
2025-09-14T12:02:53.723499Z,user143@corp.local,130.179.154.217,0,user
2025-09-13T12:41:48.723499Z,user181@corp.local,28.146.195.104,0,user
2025-09-13T14:45:11.723499Z,user92@corp.local,10.83.45.17,0,user
2025-09-13T14:47:35.723499Z,user109@corp.local,10.62.207.202,0,user
2025-09-13T18:44:41.723499Z,user143@corp.local,65.65.191.204,0,user
2025-09-13T14:19:24.723499Z,user180@corp.local,10.255.52.66,0,user
2025-09-15T03:24:36.723499Z,user70@corp.local,84.67.71.145,0,user
2025-09-13T13:24:04.723499Z,user3@corp.local,208.217.189.86,0,user
2025-09-14T23:44:48.723499Z,user34@corp.local,117.67.87.102,0,user
2025-09-15T03:49:28.723499Z,user159@corp.local,214.89.146.168,0,user
2025-09-14T06:00:27.723499Z,user71@corp.local,10.73.8.75,0,user
2025-09-14T20:18:35.723499Z,user167@corp.local,111.45.80.218,0,user
2025-09-15T08:53:33.723499Z,user117@corp.local,100.154.21.225,0,user
2025-09-14T12:22:46.723499Z,user25@corp.local,220.247.73.127,0,user
2025-09-15T09:06:17.723499Z,user121@corp.local,173.182.96.228,0,user
2025-09-15T05:38:28.723499Z,user35@corp.local,176.99.33.156,0,user
2025-09-14T15:29:17.723499Z,user195@corp.local,36.196.184.139,0,user
2025-09-13T11:48:08.723499Z,user79@corp.local,33.69.206.241,0,user
2025-09-15T03:09:40.723499Z,user162@corp.local,173.105.123.167,0,user
2025-09-14T16:03:08.723499Z,user41@corp.local,191.125.210.176,0,user
2025-09-13T22:44:37.723499Z,user94@corp.local,128.243.33.53,0,user
2025-09-13T21:58:13.723499Z,user71@corp.local,52.87.38.88,0,user
2025-09-14T15:38:52.723499Z,user1@corp.local,191.214.133.215,0,user
2025-09-15T06:56:02.723499Z,user17@corp.local,28.92.244.218,0,user
2025-09-13T22:09:56.723499Z,admin@corp.local,188.229.58.85,0,admin
2025-09-13T17:36:41.723499Z,user31@corp.local,96.235.105.5,0,user
2025-09-15T08:38:35.723499Z,user170@corp.local,10.76.64.186,0,user
2025-09-13T20:13:38.723499Z,admin@corp.local,10.75.138.235,0,admin
2025-09-14T03:42:05.723499Z,user71@corp.local,165.204.19.72,0,user
2025-09-15T02:25:21.723499Z,user125@corp.local,68.177.232.205,0,user
2025-09-15T09:28:50.723499Z,user124@corp.local,140.38.176.224,0,user
2025-09-13T22:02:54.723499Z,user30@corp.local,136.37.58.24,0,user
2025-09-15T08:34:22.723499Z,user175@corp.local,133.20.128.28,0,user
2025-09-13T14:19:59.723499Z,user146@corp.local,221.79.41.250,0,user
2025-09-14T20:57:18.723499Z,user158@corp.local,112.207.55.174,0,user
2025-09-14T23:55:26.723499Z,user73@corp.local,223.88.221.33,0,user
2025-09-14T09:06:39.723499Z,user137@corp.local,10.252.76.81,0,user
2025-09-14T00:44:57.723499Z,user83@corp.local,30.17.230.120,50055,user
2025-09-14T00:48:50.723499Z,user85@corp.local,10.127.128.87,0,user
2025-09-15T03:34:15.723499Z,user48@corp.local,121.40.1.253,0,user
2025-09-14T16:06:58.723499Z,user98@corp.local,182.11.136.33,0,user
2025-09-14T23:17:02.723499Z,user181@corp.local,129.114.20.186,0,user
2025-09-13T15:16:42.723499Z,user81@corp.local,176.215.210.56,0,user
2025-09-14T15:37:45.723499Z,user155@corp.local,96.198.192.182,0,user
2025-09-13T20:34:40.723499Z,user168@corp.local,10.151.42.66,0,user
2025-09-14T06:24:12.723499Z,user163@corp.local,4.206.99.21,0,user
2025-09-14T08:03:57.723499Z,user152@corp.local,153.97.238.79,0,user
2025-09-14T20:49:25.723499Z,user53@corp.local,153.203.156.218,0,user
2025-09-13T20:08:50.723499Z,user93@corp.local,210.62.227.71,0,user
2025-09-14T20:03:49.723499Z,user111@corp.local,120.7.23.7,0,user
2025-09-14T02:13:50.723499Z,user78@corp.local,78.153.153.128,0,user
2025-09-15T02:44:58.723499Z,user142@corp.local,161.17.187.136,0,user
2025-09-13T17:57:04.723499Z,user122@corp.local,14.242.181.239,0,user
2025-09-13T20:45:20.723499Z,user147@corp.local,128.155.65.56,0,user
2025-09-14T03:13:07.723499Z,user126@corp.local,150.222.11.244,2,user
2025-09-13T19:47:11.723499Z,user48@corp.local,155.82.67.143,0,user
2025-09-14T19:11:36.723499Z,admin@corp.local,176.30.251.80,0,admin
2025-09-15T01:29:03.723499Z,user102@corp.local,80.117.120.186,0,user
2025-09-14T05:51:29.723499Z,admin@corp.local,10.206.197.106,0,admin
2025-09-14T12:57:05.723499Z,user1@corp.local,116.96.246.184,0,user
2025-09-15T03:15:03.723499Z,user31@corp.local,47.201.175.166,0,user
2025-09-13T20:02:02.723499Z,user55@corp.local,129.106.221.246,0,user
2025-09-14T22:14:11.723499Z,user67@corp.local,35.109.66.182,0,user
2025-09-15T06:49:27.723499Z,user3@corp.local,185.199.92.165,0,user
2025-09-14T18:36:17.723499Z,user170@corp.local,103.102.168.248,0,user
2025-09-14T07:07:11.723499Z,user60@corp.local,10.103.129.168,2,user
2025-09-14T11:59:25.723499Z,user187@corp.local,144.23.28.248,0,user
2025-09-14T09:45:00.723499Z,user111@corp.local,40.247.66.47,0,user
2025-09-14T15:32:24.723499Z,user120@corp.local,23.121.193.182,0,user
2025-09-15T03:56:30.723499Z,user58@corp.local,65.160.243.136,0,user
2025-09-14T17:08:23.723499Z,user149@corp.local,93.188.252.210,0,user
2025-09-15T08:46:14.723499Z,user147@corp.local,43.18.159.64,0,user
2025-09-14T01:35:52.723499Z,user54@corp.local,105.49.232.177,0,user
2025-09-15T05:11:10.723499Z,user126@corp.local,110.133.126.122,0,user
2025-09-15T04:35:09.723499Z,user144@corp.local,54.213.198.80,0,user
2025-09-14T05:55:51.723499Z,user19@corp.local,57.198.208.143,0,user
2025-09-15T03:06:46.723499Z,user77@corp.local,202.125.218.34,0,user
2025-09-15T07:29:15.723499Z,user174@corp.local,218.103.29.94,0,user
2025-09-13T13:38:35.723499Z,user21@corp.local,28.85.78.135,3,user
2025-09-14T07:50:25.723499Z,user51@corp.local,65.127.158.41,0,user
2025-09-14T06:16:26.723499Z,user155@corp.local,10.1.201.25,0,user
2025-09-14T15:13:30.723499Z,user65@corp.local,181.155.4.80,0,user
2025-09-15T11:11:30.723499Z,user23@corp.local,124.57.135.170,50053,user
2025-09-14T20:18:06.723499Z,user147@corp.local,171.59.99.116,0,user
2025-09-13T13:53:29.723499Z,user101@corp.local,10.92.99.118,0,user
2025-09-14T09:28:41.723499Z,user45@corp.local,10.198.224.252,0,user
2025-09-14T06:40:04.723499Z,user159@corp.local,27.170.216.193,0,user
2025-09-14T13:34:56.723499Z,user114@corp.local,41.196.224.126,0,user
2025-09-13T19:51:38.723499Z,user86@corp.local,159.24.213.248,0,user
2025-09-14T23:34:28.723499Z,user47@corp.local,218.105.1.210,50053,user
2025-09-15T00:13:05.723499Z,user131@corp.local,138.222.164.176,0,user
2025-09-13T15:48:15.723499Z,user194@corp.local,173.154.121.52,50055,user
2025-09-14T14:47:25.723499Z,user123@corp.local,210.235.212.152,0,user
2025-09-14T02:42:18.723499Z,user50@corp.local,106.70.69.227,0,user
2025-09-13T23:28:39.723499Z,user39@corp.local,215.126.168.109,3,user
2025-09-15T06:31:14.723499Z,user68@corp.local,133.113.167.190,0,user
2025-09-15T08:18:15.723499Z,user150@corp.local,114.190.20.90,0,user
2025-09-15T08:59:03.723499Z,user62@corp.local,114.232.64.222,0,user
2025-09-13T13:51:20.723499Z,user34@corp.local,199.93.61.114,0,user
2025-09-15T06:57:24.723499Z,user144@corp.local,174.212.191.135,0,user
2025-09-14T10:09:11.723499Z,user165@corp.local,86.224.6.61,0,user
2025-09-14T12:40:15.723499Z,user9@corp.local,124.134.1.96,0,user
2025-09-14T02:57:03.723499Z,user137@corp.local,104.148.48.48,0,user
2025-09-13T20:01:47.723499Z,user154@corp.local,190.134.10.179,1,user
2025-09-14T21:47:47.723499Z,user54@corp.local,10.140.44.91,0,user
2025-09-14T15:21:35.723499Z,user181@corp.local,8.80.26.12,0,user
2025-09-13T21:30:25.723499Z,user133@corp.local,137.115.161.149,0,user
2025-09-14T01:56:39.723499Z,user102@corp.local,166.109.68.178,50053,user
2025-09-14T18:40:38.723499Z,user64@corp.local,220.243.34.232,0,user
2025-09-15T04:45:43.723499Z,user68@corp.local,10.75.27.182,50055,user
2025-09-14T07:53:07.723499Z,user18@corp.local,10.45.10.46,0,user
2025-09-14T18:59:33.723499Z,user137@corp.local,10.167.58.101,0,user
2025-09-15T00:55:47.723499Z,user119@corp.local,163.120.51.133,0,user
2025-09-14T04:25:04.723499Z,user6@corp.local,68.64.55.228,0,user
2025-09-15T10:56:46.723499Z,user181@corp.local,136.151.53.219,0,user
2025-09-14T12:16:24.723499Z,user197@corp.local,47.104.8.48,0,user
2025-09-13T13:20:23.723499Z,user136@corp.local,111.193.120.16,0,user
2025-09-15T09:34:39.723499Z,user180@corp.local,31.241.40.154,0,user
2025-09-14T16:17:31.723499Z,user56@corp.local,33.48.125.119,0,user
2025-09-15T06:47:23.723499Z,user134@corp.local,173.26.179.189,2,user
2025-09-14T23:30:30.723499Z,user129@corp.local,86.234.177.130,0,user
2025-09-13T12:04:52.723499Z,user17@corp.local,161.205.192.104,0,user
2025-09-14T13:41:17.723499Z,user8@corp.local,69.10.126.10,50055,user
2025-09-14T02:09:18.723499Z,user175@corp.local,113.135.187.69,0,user
2025-09-14T01:31:16.723499Z,user59@corp.local,216.196.89.119,0,user
2025-09-14T11:09:13.723499Z,user177@corp.local,223.74.224.68,0,user
2025-09-14T22:07:24.723499Z,user15@corp.local,49.30.221.116,0,user
2025-09-15T00:04:40.723499Z,user170@corp.local,206.252.65.63,0,user
2025-09-13T17:15:04.723499Z,user191@corp.local,192.159.128.213,0,user
2025-09-14T06:14:26.723499Z,user11@corp.local,169.146.230.81,50055,user
2025-09-14T02:55:44.723499Z,user48@corp.local,9.118.160.228,0,user
2025-09-13T11:35:54.723499Z,user88@corp.local,159.159.199.14,0,user
2025-09-14T13:33:35.723499Z,user167@corp.local,10.66.205.98,0,user
2025-09-13T12:46:54.723499Z,user43@corp.local,92.217.246.103,0,user
2025-09-13T11:27:46.723499Z,user8@corp.local,165.151.30.206,0,user
2025-09-13T15:36:23.723499Z,user175@corp.local,42.6.30.38,0,user
2025-09-15T08:57:17.723499Z,user56@corp.local,10.167.2.6,0,user
2025-09-14T01:49:37.723499Z,user137@corp.local,10.19.196.239,0,user
2025-09-13T15:16:03.723499Z,user32@corp.local,9.145.60.233,3,user
2025-09-14T08:52:44.723499Z,user182@corp.local,133.91.113.194,0,user
2025-09-15T06:55:10.723499Z,user53@corp.local,135.240.191.39,0,user
2025-09-14T11:13:21.723499Z,user84@corp.local,213.26.95.220,0,user
2025-09-13T22:38:50.723499Z,user174@corp.local,132.222.35.112,2,user
2025-09-15T05:57:50.723499Z,user26@corp.local,48.222.92.94,0,user
2025-09-14T17:43:29.723499Z,user135@corp.local,21.86.231.87,0,user
2025-09-14T04:58:21.723499Z,user132@corp.local,10.216.168.217,0,user
2025-09-14T23:46:08.723499Z,user27@corp.local,87.3.211.182,0,user
2025-09-15T00:32:51.723499Z,user150@corp.local,183.216.83.189,0,user
2025-09-15T04:53:17.723499Z,user66@corp.local,183.74.10.61,1,user
2025-09-14T19:31:55.723499Z,user106@corp.local,93.88.200.91,0,user
2025-09-14T02:32:39.723499Z,user86@corp.local,20.219.15.130,0,user
2025-09-13T20:59:37.723499Z,user115@corp.local,85.76.114.197,0,user
2025-09-15T08:55:40.723499Z,user127@corp.local,148.223.46.95,0,user
2025-09-13T19:46:57.723499Z,user132@corp.local,218.73.188.151,0,user
2025-09-14T05:18:38.723499Z,user121@corp.local,5.126.15.182,0,user
2025-09-14T11:19:35.723499Z,user154@corp.local,141.213.79.146,0,user
2025-09-14T17:31:29.723499Z,user68@corp.local,217.228.27.112,0,user
2025-09-14T01:36:30.723499Z,user88@corp.local,169.216.125.31,0,user
2025-09-14T13:44:07.723499Z,user88@corp.local,44.198.115.111,0,user
2025-09-15T08:40:17.723499Z,user6@corp.local,32.200.39.234,0,user
2025-09-13T22:22:22.723499Z,user174@corp.local,93.50.206.17,3,user
2025-09-13T19:28:11.723499Z,user52@corp.local,128.232.237.164,0,user
2025-09-13T15:17:52.723499Z,user94@corp.local,62.202.74.91,0,user
2025-09-14T11:42:38.723499Z,user94@corp.local,206.47.245.32,0,user
2025-09-15T03:52:43.723499Z,user170@corp.local,96.203.248.238,0,user
2025-09-14T17:25:11.723499Z,user14@corp.local,201.156.91.195,0,user
2025-09-15T05:30:05.723499Z,user129@corp.local,184.13.75.52,0,user
2025-09-13T17:41:39.723499Z,user85@corp.local,144.82.196.41,0,user
2025-09-15T05:23:46.723499Z,user60@corp.local,143.98.227.12,0,user
2025-09-15T08:05:20.723499Z,user63@corp.local,172.174.107.10,0,user
2025-09-15T00:55:22.723499Z,user140@corp.local,174.6.250.23,0,user
2025-09-14T14:18:09.723499Z,user142@corp.local,21.23.27.95,0,user
2025-09-13T23:50:29.723499Z,user104@corp.local,9.156.181.49,0,user
2025-09-14T04:30:46.723499Z,user147@corp.local,128.150.10.48,2,user
2025-09-15T02:47:37.723499Z,user115@corp.local,168.254.243.17,0,user
2025-09-15T08:00:25.723499Z,user77@corp.local,116.133.25.193,0,user
2025-09-14T20:12:03.723499Z,user64@corp.local,70.225.215.206,0,user
2025-09-13T11:48:14.723499Z,user77@corp.local,24.47.75.48,0,user
2025-09-14T16:42:07.723499Z,user124@corp.local,187.208.105.79,0,user
2025-09-13T13:24:43.723499Z,user166@corp.local,197.175.195.43,0,user
2025-09-15T06:51:58.723499Z,user105@corp.local,153.200.166.84,0,user
2025-09-15T03:15:14.723499Z,user78@corp.local,146.43.79.100,0,user
2025-09-13T17:39:33.723499Z,user66@corp.local,157.55.251.204,0,user
2025-09-14T11:37:10.723499Z,user84@corp.local,112.103.79.168,0,user
2025-09-15T08:00:54.723499Z,user40@corp.local,203.203.149.195,0,user
2025-09-15T03:40:49.723499Z,user97@corp.local,151.99.99.108,0,user
2025-09-15T01:02:50.723499Z,user32@corp.local,138.46.214.36,0,user
2025-09-13T21:51:08.723499Z,user198@corp.local,166.34.68.99,0,user
2025-09-13T21:13:53.723499Z,user14@corp.local,54.58.124.181,0,user
2025-09-14T06:52:40.723499Z,user100@corp.local,17.52.131.106,0,user
2025-09-14T09:07:56.723499Z,user134@corp.local,127.128.62.14,3,user
2025-09-14T11:06:09.723499Z,user176@corp.local,84.172.198.116,0,user
2025-09-15T10:41:09.723499Z,user96@corp.local,118.128.98.144,0,user
2025-09-13T15:10:08.723499Z,user87@corp.local,10.67.202.164,0,user
2025-09-15T10:40:51.723499Z,user164@corp.local,155.67.54.248,0,user
2025-09-14T03:33:13.723499Z,user10@corp.local,28.65.246.112,0,user
2025-09-14T05:31:42.723499Z,user46@corp.local,10.149.77.23,50055,user
2025-09-14T18:38:04.723499Z,user117@corp.local,222.94.35.13,0,user
2025-09-13T17:15:34.723499Z,user24@corp.local,136.88.171.242,0,user
2025-09-14T12:00:38.723499Z,user161@corp.local,10.114.162.226,0,user
2025-09-14T10:29:39.723499Z,user23@corp.local,49.233.47.214,0,user
2025-09-15T04:11:59.723499Z,user122@corp.local,106.181.254.53,0,user
2025-09-14T22:54:25.723499Z,user178@corp.local,200.71.32.54,0,user
2025-09-13T18:12:13.723499Z,admin@corp.local,10.39.251.12,0,admin
2025-09-13T22:13:53.723499Z,user21@corp.local,90.117.230.215,0,user
2025-09-14T08:44:39.723499Z,user197@corp.local,159.153.5.86,0,user
2025-09-14T21:40:38.723499Z,admin@corp.local,158.158.109.25,3,admin
2025-09-14T02:55:33.723499Z,user129@corp.local,12.79.241.223,0,user
2025-09-14T22:28:15.723499Z,user190@corp.local,32.56.10.110,0,user
2025-09-15T06:34:47.723499Z,user36@corp.local,10.233.147.87,0,user
2025-09-14T01:52:37.723499Z,user29@corp.local,115.61.247.214,0,user
2025-09-14T07:51:59.723499Z,user157@corp.local,10.144.127.205,0,user
2025-09-14T17:21:29.723499Z,user90@corp.local,12.44.56.52,0,user
2025-09-14T17:21:43.723499Z,user87@corp.local,108.195.37.65,0,user
2025-09-14T11:23:11.723499Z,user108@corp.local,36.228.13.173,0,user
2025-09-15T09:02:06.723499Z,user192@corp.local,10.232.160.29,0,user
