TimeGenerated,DeviceName,SourceIP,DestinationIP,DestinationHostName
2025-09-14T07:59:51.723499Z,SRV-APP02,10.102.169.238,88.97.64.212,windowsupdate.com
2025-09-13T23:46:28.723499Z,SRV-WEB02,10.200.0.242,137.29.238.224,cdn.contoso.local
2025-09-14T19:48:21.723499Z,SRV-APP01,10.236.1.247,211.168.206.24,login.microsoftonline.com
2025-09-15T04:54:34.723499Z,SRV-WEB01,10.21.143.249,154.187.232.77,google.com
2025-09-15T05:30:31.723499Z,SRV-WEB01,10.181.44.254,134.72.132.233,windowsupdate.com
2025-09-15T01:17:48.723499Z,WKST-ENGR01,10.66.190.130,48.196.191.15,login.microsoftonline.com
2025-09-15T10:37:43.723499Z,SRV-WEB02,10.239.83.84,32.164.18.71,gstatic.com
2025-09-13T18:56:50.723499Z,SRV-APP02,10.174.19.197,90.229.113.253,github.com
2025-09-14T01:01:34.723499Z,SRV-WEB01,10.117.88.138,23.84.95.36,windowsupdate.com
2025-09-15T04:18:59.723499Z,SRV-APP02,10.135.67.134,106.121.119.30,github.com
2025-09-15T10:08:58.723499Z,WKST-ENGR01,10.22.88.50,217.226.180.97,office365.com
2025-09-15T04:02:29.723499Z,SRV-WEB02,10.228.31.141,118.6.127.164,cloudfront.net
2025-09-15T05:39:25.723499Z,SRV-APP01,10.251.80.233,88.231.239.35,microsoft.com
2025-09-15T06:26:56.723499Z,SRV-WEB01,10.253.237.91,9.138.98.59,cdn.contoso.local
2025-09-15T08:21:14.723499Z,SRV-WEB02,10.254.234.184,152.202.208.164,github.com
2025-09-15T04:11:01.723499Z,SRV-APP01,10.96.63.28,74.161.11.157,graph.microsoft.com
2025-09-15T11:03:26.723499Z,WKST-ENGR01,10.198.2.168,63.102.106.136,azureedge.net
2025-09-15T06:40:51.723499Z,WKST-ENGR01,10.165.252.5,30.26.132.95,azureedge.net
2025-09-14T03:46:17.723499Z,SRV-APP01,10.216.128.33,19.254.213.101,office365.com
2025-09-14T05:55:59.723499Z,SRV-WEB02,10.62.223.63,102.174.191.21,azureedge.net
2025-09-13T11:55:54.723499Z,WKST-ENGR01,10.228.163.176,134.100.6.115,cloudfront.net
2025-09-15T02:20:20.723499Z,SRV-APP02,10.121.43.43,10.82.122.183,azureedge.net
2025-09-15T05:51:44.723499Z,SRV-WEB02,10.197.71.177,183.68.130.61,cdn.contoso.local
2025-09-14T21:37:46.723499Z,SRV-APP01,10.44.203.14,181.16.221.165,github.com
2025-09-15T08:47:15.723499Z,SRV-APP01,10.23.108.221,21.150.174.90,windowsupdate.com
2025-09-14T20:03:11.723499Z,SRV-WEB02,10.19.0.159,75.105.202.254,google.com
2025-09-14T13:41:56.723499Z,SRV-WEB02,10.142.118.77,50.230.168.22,gstatic.com
2025-09-13T17:07:35.723499Z,SRV-APP01,10.189.8.250,80.80.59.55,github.com
2025-09-14T09:02:21.723499Z,WKST-ENGR01,10.167.208.151,71.3.26.58,graph.microsoft.com
2025-09-15T00:52:36.723499Z,SRV-APP01,10.221.134.108,74.133.225.201,gstatic.com
2025-09-13T12:10:02.723499Z,WKST-ENGR01,10.183.70.239,140.236.42.78,graph.microsoft.com
2025-09-15T00:39:55.723499Z,SRV-APP02,10.150.97.37,106.223.42.242,office365.com
2025-09-15T10:43:49.723499Z,WKST-ENGR01,10.84.160.153,85.165.84.22,cloudfront.net
2025-09-13T18:14:44.723499Z,SRV-APP01,10.16.192.134,193.211.13.4,azureedge.net
2025-09-13T11:34:14.723499Z,SRV-APP02,10.242.145.120,147.156.18.244,login.microsoftonline.com
2025-09-13T22:12:39.723499Z,SRV-WEB01,10.55.34.194,218.111.175.233,login.microsoftonline.com
2025-09-13T21:53:17.723499Z,WKST-ENGR01,10.95.24.189,96.189.100.72,windowsupdate.com
2025-09-13T19:40:03.723499Z,WKST-ENGR01,10.2.118.149,209.242.173.174,cdn.contoso.local
2025-09-14T20:23:49.723499Z,SRV-WEB01,10.245.19.246,157.36.44.25,azureedge.net
2025-09-13T12:16:41.723499Z,SRV-APP01,10.211.34.169,26.152.171.163,graph.microsoft.com
2025-09-15T04:13:13.723499Z,WKST-ENGR01,10.246.178.235,93.222.64.125,graph.microsoft.com
2025-09-13T15:40:18.723499Z,SRV-APP02,10.107.186.160,205.216.74.70,cloudfront.net
2025-09-14T20:19:26.723499Z,SRV-WEB02,10.190.50.234,179.244.30.220,graph.microsoft.com
2025-09-13T20:53:37.723499Z,SRV-WEB01,10.208.185.180,2.149.145.4,windowsupdate.com
2025-09-14T22:04:57.723499Z,SRV-WEB01,10.53.154.55,95.160.242.139,microsoft.com
2025-09-14T09:17:52.723499Z,SRV-APP02,10.43.205.55,67.30.81.28,azureedge.net
2025-09-14T03:59:27.723499Z,SRV-APP02,10.49.79.185,210.8.51.109,azureedge.net
2025-09-13T13:07:40.723499Z,SRV-WEB01,10.95.240.166,47.117.1.154,gstatic.com
2025-09-13T18:41:59.723499Z,SRV-APP02,10.218.23.43,213.64.2.34,cdn.contoso.local
2025-09-14T16:33:34.723499Z,SRV-WEB02,10.165.216.141,118.151.237.203,gstatic.com
2025-09-14T14:28:03.723499Z,SRV-APP01,10.81.48.9,210.102.34.204,microsoft.com
2025-09-15T06:44:39.723499Z,SRV-WEB01,10.216.220.124,137.49.36.254,microsoft.com
2025-09-14T04:00:13.723499Z,WKST-ENGR01,10.234.67.216,2.140.49.174,windowsupdate.com
2025-09-14T08:47:23.723499Z,SRV-WEB01,10.24.43.218,12.79.114.103,google.com
2025-09-14T08:07:25.723499Z,SRV-WEB01,10.6.127.221,144.23.96.13,cdn.contoso.local
2025-09-14T14:35:45.723499Z,SRV-WEB01,10.98.72.105,221.47.64.67,login.microsoftonline.com
2025-09-14T01:24:00.723499Z,SRV-WEB02,10.230.157.216,89.107.129.132,cloudfront.net
2025-09-15T04:43:11.723499Z,SRV-APP02,10.84.246.221,66.123.11.114,office365.com
2025-09-13T21:22:20.723499Z,SRV-APP01,10.221.93.252,160.154.149.126,windowsupdate.com
2025-09-15T05:48:00.723499Z,WKST-ENGR01,10.218.215.34,87.214.169.86,microsoft.com
2025-09-13T13:30:07.723499Z,SRV-APP02,10.247.71.131,60.99.2.134,graph.microsoft.com
2025-09-14T04:25:30.723499Z,SRV-APP01,10.87.97.226,152.20.152.155,office365.com
2025-09-15T00:50:43.723499Z,SRV-APP02,10.70.245.182,200.182.230.8,google.com
2025-09-13T21:16:07.723499Z,WKST-ENGR01,10.253.130.249,197.222.205.150,gstatic.com
2025-09-13T23:53:04.723499Z,WKST-ENGR01,10.95.124.198,203.48.20.253,login.microsoftonline.com
2025-09-15T05:45:16.723499Z,SRV-APP02,10.48.70.62,112.161.89.184,microsoft.com
2025-09-14T12:32:26.723499Z,SRV-WEB02,10.101.180.27,222.76.149.97,google.com
2025-09-14T08:42:53.723499Z,SRV-APP02,10.158.220.126,190.154.72.117,login.microsoftonline.com
2025-09-13T18:46:39.723499Z,SRV-APP01,10.116.190.24,218.227.106.30,cdn.contoso.local
2025-09-15T10:29:59.723499Z,SRV-APP02,10.86.136.198,81.62.147.65,microsoft.com
2025-09-14T20:31:10.723499Z,SRV-APP02,10.74.99.215,58.58.242.184,login.microsoftonline.com
2025-09-14T01:54:41.723499Z,SRV-APP02,10.50.145.244,75.164.81.110,office365.com
2025-09-14T09:09:42.723499Z,WKST-ENGR01,10.196.253.20,24.87.48.152,cdn.contoso.local
2025-09-14T14:21:48.723499Z,SRV-APP02,10.115.7.248,54.65.229.248,office365.com
2025-09-13T15:55:52.723499Z,SRV-APP02,10.5.155.220,43.149.12.162,github.com
2025-09-14T22:18:42.723499Z,SRV-WEB01,10.174.19.20,36.122.80.94,azureedge.net
2025-09-15T09:57:34.723499Z,SRV-WEB02,10.207.120.94,14.198.214.86,azureedge.net
2025-09-14T23:29:22.723499Z,SRV-WEB01,10.42.127.106,44.253.66.154,office365.com
2025-09-14T03:42:58.723499Z,WKST-ENGR01,10.139.168.119,96.149.108.194,login.microsoftonline.com
2025-09-14T17:10:44.723499Z,WKST-ENGR01,10.40.149.151,34.87.14.67,gstatic.com
2025-09-14T16:50:52.723499Z,SRV-WEB01,10.205.54.123,56.46.125.224,login.microsoftonline.com
2025-09-13T19:27:33.723499Z,SRV-APP01,10.251.55.22,82.99.61.247,gstatic.com
2025-09-13T12:19:04.723499Z,SRV-APP02,10.25.208.173,165.21.49.25,github.com
2025-09-14T00:23:50.723499Z,SRV-WEB01,10.65.234.242,107.163.97.218,azureedge.net
2025-09-15T00:58:17.723499Z,SRV-WEB02,10.165.52.190,21.34.186.194,github.com
2025-09-14T01:04:53.723499Z,SRV-APP01,10.218.59.20,35.100.52.53,cloudfront.net
2025-09-15T06:28:53.723499Z,SRV-WEB02,10.19.19.251,168.88.248.134,github.com
2025-09-15T10:18:54.723499Z,SRV-WEB02,10.77.117.220,2.147.204.69,microsoft.com
2025-09-14T15:20:21.723499Z,SRV-WEB02,10.154.41.142,150.91.81.149,github.com
2025-09-15T10:28:14.723499Z,SRV-APP02,10.44.223.174,176.151.162.21,gstatic.com
2025-09-14T06:36:25.723499Z,WKST-ENGR01,10.21.64.17,216.6.51.191,graph.microsoft.com
2025-09-15T08:55:15.723499Z,SRV-WEB01,10.89.235.56,210.247.51.168,github.com
2025-09-14T15:01:45.723499Z,SRV-APP01,10.211.241.163,104.150.98.91,windowsupdate.com
2025-09-14T05:57:55.723499Z,SRV-WEB02,10.16.167.142,42.115.166.228,graph.microsoft.com
2025-09-14T10:21:47.723499Z,SRV-WEB01,10.155.147.108,204.190.227.98,windowsupdate.com
2025-09-14T19:59:28.723499Z,SRV-WEB01,10.57.213.199,172.154.216.235,graph.microsoft.com
2025-09-15T08:43:42.723499Z,WKST-ENGR01,10.182.155.158,19.103.254.204,cdn.contoso.local
2025-09-14T13:16:03.723499Z,WKST-ENGR01,10.152.32.228,75.28.97.135,azureedge.net
2025-09-14T14:50:55.723499Z,SRV-WEB01,10.177.92.91,57.164.172.71,google.com
2025-09-15T07:16:50.723499Z,WKST-ENGR01,10.173.6.56,133.52.129.160,microsoft.com
2025-09-13T21:31:21.723499Z,SRV-APP01,10.137.30.3,213.16.238.82,cloudfront.net
2025-09-14T05:52:47.723499Z,SRV-WEB02,10.83.41.248,206.77.50.178,gstatic.com
2025-09-13T22:51:36.723499Z,SRV-WEB02,10.2.241.71,119.73.217.181,gstatic.com
2025-09-14T12:48:47.723499Z,SRV-WEB02,10.136.3.32,213.171.244.120,microsoft.com
2025-09-15T10:30:40.723499Z,SRV-APP01,10.24.75.189,96.231.126.49,cdn.contoso.local
2025-09-14T14:32:02.723499Z,WKST-ENGR01,10.234.83.139,78.228.100.105,microsoft.com
2025-09-14T19:31:48.723499Z,SRV-APP01,10.213.151.155,35.91.27.97,office365.com
2025-09-14T09:52:37.723499Z,WKST-ENGR01,10.247.131.48,167.237.7.229,google.com
2025-09-13T16:36:48.723499Z,WKST-ENGR01,10.238.80.208,223.155.208.245,office365.com
2025-09-14T23:39:17.723499Z,SRV-APP01,10.233.25.103,105.91.81.38,github.com
2025-09-14T06:33:53.723499Z,WKST-ENGR01,10.184.114.9,73.109.141.219,office365.com
2025-09-14T18:22:08.723499Z,SRV-APP02,10.105.12.65,169.1.13.160,microsoft.com
2025-09-14T14:15:00.723499Z,SRV-WEB02,10.192.178.211,112.120.51.128,cdn.contoso.local
2025-09-14T00:52:10.723499Z,WKST-ENGR01,10.93.211.130,99.18.183.244,google.com
2025-09-13T21:11:54.723499Z,WKST-ENGR01,10.137.139.29,33.94.59.167,azureedge.net
2025-09-14T04:04:03.723499Z,SRV-APP02,10.9.86.233,219.110.154.6,gstatic.com
2025-09-15T03:42:58.723499Z,WKST-ENGR01,10.254.245.81,137.252.124.51,google.com
2025-09-14T14:25:43.723499Z,WKST-ENGR01,10.138.149.106,70.44.128.172,office365.com
2025-09-14T14:10:50.723499Z,SRV-WEB02,10.179.241.80,40.240.12.248,github.com
2025-09-14T18:14:20.723499Z,SRV-APP02,10.174.78.126,85.182.152.167,office365.com
2025-09-14T14:54:42.723499Z,SRV-APP01,10.182.79.136,131.11.195.14,cloudfront.net
2025-09-13T17:02:24.723499Z,SRV-APP02,10.205.199.243,221.109.161.128,github.com
2025-09-13T20:18:01.723499Z,SRV-APP01,10.209.102.228,163.191.112.228,microsoft.com
2025-09-14T13:49:12.723499Z,WKST-ENGR01,10.70.174.205,160.117.119.166,google.com
2025-09-14T15:07:02.723499Z,SRV-APP02,10.24.17.204,44.114.53.198,microsoft.com
2025-09-13T18:08:31.723499Z,SRV-WEB02,10.238.70.196,193.84.252.19,github.com
2025-09-13T21:01:58.723499Z,SRV-APP01,10.160.174.121,149.35.224.96,cloudfront.net
2025-09-13T20:43:37.723499Z,SRV-WEB02,10.135.24.47,31.154.156.238,login.microsoftonline.com
2025-09-13T15:38:12.723499Z,SRV-APP02,10.146.107.227,160.202.224.113,github.com
2025-09-14T20:34:12.723499Z,WKST-ENGR01,10.145.131.216,169.119.73.209,google.com
2025-09-15T06:28:20.723499Z,SRV-WEB02,10.22.178.10,27.143.194.45,office365.com
2025-09-14T22:21:58.723499Z,SRV-WEB02,10.193.89.28,190.25.176.110,cloudfront.net
2025-09-14T22:07:57.723499Z,SRV-APP02,10.42.15.135,101.215.147.195,github.com
2025-09-14T07:23:36.723499Z,SRV-APP02,10.126.28.33,51.150.35.230,gstatic.com
2025-09-14T20:59:26.723499Z,WKST-ENGR01,10.52.240.135,205.90.172.45,cloudfront.net
2025-09-14T21:35:55.723499Z,WKST-ENGR01,10.221.0.164,8.162.6.80,office365.com
2025-09-14T12:21:07.723499Z,SRV-WEB01,10.87.226.207,173.152.26.236,cloudfront.net
2025-09-14T17:23:33.723499Z,SRV-APP02,10.47.198.20,124.239.247.10,office365.com
2025-09-13T18:41:05.723499Z,WKST-ENGR01,10.62.49.6,52.216.89.90,google.com
2025-09-13T23:35:32.723499Z,SRV-APP02,10.131.188.182,37.113.187.181,login.microsoftonline.com
2025-09-13T15:50:14.723499Z,SRV-WEB01,10.189.111.172,179.137.52.79,gstatic.com
2025-09-15T07:58:35.723499Z,WKST-ENGR01,10.228.237.140,220.155.188.70,cdn.contoso.local
2025-09-13T19:11:09.723499Z,SRV-APP01,10.198.243.152,175.184.175.133,google.com
2025-09-13T12:49:34.723499Z,WKST-ENGR01,10.222.152.120,33.86.178.188,github.com
2025-09-15T05:11:41.723499Z,WKST-ENGR01,10.205.230.43,51.78.249.99,office365.com
2025-09-15T10:35:07.723499Z,SRV-WEB01,10.239.49.225,123.21.14.220,google.com
2025-09-15T10:11:18.723499Z,SRV-WEB02,10.30.105.125,112.66.28.239,gstatic.com
2025-09-13T20:16:28.723499Z,WKST-ENGR01,10.151.231.70,20.117.144.147,google.com
2025-09-14T01:46:01.723499Z,WKST-ENGR01,10.206.128.137,138.105.193.64,google.com
2025-09-15T03:45:59.723499Z,SRV-WEB02,10.138.199.153,114.23.161.106,gstatic.com
2025-09-15T02:06:09.723499Z,SRV-APP01,10.179.34.223,22.41.124.163,office365.com
2025-09-14T21:22:56.723499Z,SRV-WEB02,10.40.168.214,204.223.212.138,graph.microsoft.com
2025-09-13T17:30:24.723499Z,SRV-APP01,10.0.142.215,104.163.24.190,office365.com
2025-09-13T21:26:41.723499Z,WKST-ENGR01,10.53.166.178,174.99.54.155,login.microsoftonline.com
2025-09-14T08:06:32.723499Z,SRV-APP01,10.43.82.205,87.178.132.145,gstatic.com
2025-09-13T16:38:12.723499Z,SRV-WEB02,10.2.42.192,160.251.211.206,google.com
2025-09-13T18:33:45.723499Z,SRV-WEB01,10.167.228.37,136.189.53.75,azureedge.net
2025-09-14T04:19:49.723499Z,SRV-WEB01,10.209.240.221,17.101.239.126,azureedge.net
2025-09-13T19:37:31.723499Z,SRV-WEB02,10.120.52.244,182.233.154.161,office365.com
2025-09-15T06:19:09.723499Z,SRV-APP02,10.199.246.132,156.126.200.46,cloudfront.net
2025-09-14T07:12:42.723499Z,SRV-WEB02,10.252.64.80,178.205.54.112,cdn.contoso.local
2025-09-14T21:13:02.723499Z,SRV-APP01,10.64.103.188,204.204.106.62,windowsupdate.com
2025-09-14T21:13:17.723499Z,SRV-WEB01,10.8.226.49,211.87.189.107,office365.com
2025-09-13T16:41:24.723499Z,SRV-WEB02,10.4.170.37,128.19.147.96,azureedge.net
2025-09-14T03:53:14.723499Z,SRV-APP01,10.107.22.250,116.197.33.211,google.com
2025-09-13T19:54:48.723499Z,WKST-ENGR01,10.238.54.97,51.74.80.222,cdn.contoso.local
2025-09-15T10:17:59.723499Z,SRV-APP02,10.135.118.146,206.180.192.121,cloudfront.net
2025-09-14T08:20:46.723499Z,SRV-WEB01,10.110.186.60,208.182.33.49,login.microsoftonline.com
2025-09-14T06:10:08.723499Z,SRV-APP02,10.85.251.224,214.228.57.114,gstatic.com
2025-09-13T14:51:09.723499Z,SRV-WEB01,10.67.143.250,31.236.15.215,google.com
2025-09-13T17:56:20.723499Z,SRV-WEB01,10.114.123.166,57.21.20.41,office365.com
2025-09-15T06:08:06.723499Z,SRV-APP02,10.239.129.214,87.44.124.211,azureedge.net
2025-09-15T09:33:24.723499Z,SRV-APP02,10.211.195.176,168.238.77.39,graph.microsoft.com
2025-09-15T00:14:49.723499Z,SRV-WEB02,10.103.250.112,57.114.130.139,github.com
2025-09-14T05:22:21.723499Z,SRV-WEB01,10.114.18.210,108.123.26.37,github.com
2025-09-15T09:19:21.723499Z,SRV-WEB02,10.249.209.142,65.224.248.213,cloudfront.net
2025-09-14T03:33:03.723499Z,SRV-WEB02,10.98.219.191,214.170.91.170,azureedge.net
2025-09-14T09:54:03.723499Z,WKST-ENGR01,10.77.227.63,153.92.66.141,cdn.contoso.local
2025-09-15T10:36:42.723499Z,SRV-WEB01,10.212.203.25,145.132.231.122,azureedge.net
2025-09-13T18:16:18.723499Z,SRV-WEB01,10.83.221.130,38.158.32.80,cdn.contoso.local
2025-09-15T10:28:20.723499Z,SRV-APP01,10.30.137.121,28.227.87.219,graph.microsoft.com
2025-09-14T12:16:18.723499Z,SRV-APP02,10.121.72.219,38.95.221.131,windowsupdate.com
2025-09-14T23:41:45.723499Z,WKST-ENGR01,10.187.66.229,37.168.73.16,login.microsoftonline.com
2025-09-13T21:39:41.723499Z,SRV-WEB02,10.58.128.6,206.214.231.65,cdn.contoso.local
2025-09-15T08:16:24.723499Z,SRV-WEB01,10.238.120.23,52.27.169.201,office365.com
2025-09-13T22:27:03.723499Z,SRV-APP01,10.212.1.151,62.167.201.66,github.com
2025-09-14T23:48:49.723499Z,WKST-ENGR01,10.121.212.254,148.231.74.96,windowsupdate.com
2025-09-15T08:53:57.723499Z,SRV-APP01,10.240.1.21,119.42.120.131,cdn.contoso.local
2025-09-14T12:56:43.723499Z,SRV-WEB02,10.238.134.186,178.207.127.55,windowsupdate.com
2025-09-14T18:37:16.723499Z,SRV-APP01,10.61.128.154,137.103.72.170,graph.microsoft.com
2025-09-13T11:32:56.723499Z,SRV-WEB01,10.41.8.21,43.149.6.226,cdn.contoso.local
2025-09-13T14:44:27.723499Z,SRV-WEB02,10.42.14.114,107.167.234.63,cloudfront.net
2025-09-14T14:39:21.723499Z,SRV-APP02,10.0.68.2,25.3.247.250,windowsupdate.com
2025-09-15T07:01:20.723499Z,SRV-WEB02,10.94.83.27,181.90.34.144,graph.microsoft.com
2025-09-14T12:33:41.723499Z,SRV-APP01,10.92.13.235,200.150.240.129,graph.microsoft.com
2025-09-13T16:36:46.723499Z,SRV-WEB02,10.171.68.142,64.62.132.136,cdn.contoso.local
2025-09-13T21:09:14.723499Z,WKST-ENGR01,10.172.163.173,125.143.208.108,cdn.contoso.local
2025-09-14T22:01:00.723499Z,WKST-ENGR01,10.198.102.187,41.240.58.214,microsoft.com
2025-09-14T13:00:42.723499Z,WKST-ENGR01,10.203.0.15,2.4.71.171,microsoft.com
2025-09-14T15:53:17.723499Z,WKST-ENGR01,10.103.183.249,182.77.222.202,graph.microsoft.com
2025-09-13T18:07:52.723499Z,SRV-APP01,10.28.233.108,41.178.238.190,windowsupdate.com
2025-09-14T02:41:47.723499Z,SRV-WEB02,10.162.247.12,149.26.107.82,login.microsoftonline.com
2025-09-13T14:38:45.723499Z,WKST-ENGR01,10.70.27.104,26.89.34.115,windowsupdate.com
2025-09-13T13:34:52.723499Z,SRV-WEB01,10.77.247.71,187.29.37.240,microsoft.com
2025-09-15T06:32:03.723499Z,SRV-APP02,10.239.213.69,69.153.182.189,graph.microsoft.com
2025-09-14T10:18:06.723499Z,SRV-APP01,10.251.211.127,150.38.207.215,login.microsoftonline.com
2025-09-13T21:14:06.723499Z,SRV-APP01,10.232.77.43,188.171.60.176,login.microsoftonline.com
2025-09-13T21:23:11.723499Z,SRV-APP01,10.12.255.104,175.32.150.189,login.microsoftonline.com
2025-09-13T20:40:59.723499Z,SRV-APP02,10.0.219.171,199.251.234.58,windowsupdate.com
2025-09-15T10:14:00.723499Z,SRV-APP02,10.202.53.38,30.202.35.56,login.microsoftonline.com
2025-09-14T20:52:30.723499Z,WKST-ENGR01,10.78.46.68,13.39.42.195,gstatic.com
2025-09-15T08:38:52.723499Z,WKST-ENGR01,10.100.172.192,119.67.116.77,gstatic.com
2025-09-14T06:44:01.723499Z,SRV-WEB01,10.65.148.5,64.136.66.48,azureedge.net
2025-09-15T01:39:18.723499Z,WKST-ENGR01,10.120.122.213,192.185.170.210,windowsupdate.com
2025-09-13T16:53:44.723499Z,SRV-WEB01,10.180.87.122,41.65.161.225,microsoft.com
2025-09-14T13:35:37.723499Z,SRV-WEB02,10.188.89.57,73.107.205.59,azureedge.net
2025-09-14T02:47:24.723499Z,SRV-WEB02,10.46.38.20,195.64.123.9,cloudfront.net
2025-09-13T16:08:41.723499Z,SRV-WEB01,10.253.75.169,146.97.57.209,office365.com
2025-09-15T09:41:01.723499Z,SRV-WEB01,10.8.54.178,11.117.161.112,cdn.contoso.local
2025-09-13T22:21:00.723499Z,SRV-WEB02,10.251.191.89,119.28.43.56,github.com
2025-09-15T10:41:08.723499Z,SRV-WEB01,10.38.223.128,203.252.57.9,azureedge.net
2025-09-13T22:23:24.723499Z,SRV-WEB01,10.65.14.214,104.60.43.190,github.com
2025-09-14T19:04:30.723499Z,SRV-APP02,10.119.190.245,160.73.131.63,gstatic.com
2025-09-13T22:26:02.723499Z,WKST-ENGR01,10.192.152.177,70.31.32.100,github.com
2025-09-14T17:55:09.723499Z,SRV-WEB02,10.14.172.152,130.164.56.199,github.com
2025-09-13T23:13:55.723499Z,WKST-ENGR01,10.77.119.57,123.120.126.222,login.microsoftonline.com
2025-09-14T04:03:12.723499Z,SRV-APP02,10.151.121.54,180.204.66.102,windowsupdate.com
2025-09-15T03:19:12.723499Z,SRV-WEB01,10.242.175.212,217.87.121.238,cdn.contoso.local
2025-09-15T08:32:30.723499Z,SRV-APP01,10.255.24.98,130.167.96.97,github.com
2025-09-13T15:06:41.723499Z,WKST-ENGR01,10.199.181.227,124.94.99.242,microsoft.com
2025-09-14T17:45:14.723499Z,SRV-WEB02,10.200.89.58,137.141.68.20,office365.com
2025-09-13T14:31:48.723499Z,SRV-WEB01,10.239.178.138,178.70.155.229,microsoft.com
2025-09-14T14:09:08.723499Z,SRV-APP02,10.214.27.56,110.179.46.228,windowsupdate.com
2025-09-14T01:15:33.723499Z,WKST-ENGR01,10.12.78.87,96.123.244.142,windowsupdate.com
2025-09-13T17:31:17.723499Z,SRV-APP02,10.146.206.50,171.156.88.30,graph.microsoft.com
2025-09-14T07:33:33.723499Z,SRV-APP02,10.233.158.117,167.38.250.53,microsoft.com
2025-09-14T21:11:14.723499Z,SRV-APP01,10.205.55.159,65.47.71.67,microsoft.com
2025-09-15T09:38:18.723499Z,SRV-APP02,10.64.155.192,110.223.182.167,login.microsoftonline.com
2025-09-14T23:31:03.723499Z,SRV-APP01,10.236.141.136,159.91.200.201,cloudfront.net
2025-09-15T03:13:50.723499Z,SRV-WEB02,10.197.22.202,130.51.205.194,azureedge.net
2025-09-13T19:23:44.723499Z,WKST-ENGR01,10.70.33.216,140.212.31.77,login.microsoftonline.com
2025-09-15T00:58:54.723499Z,SRV-APP01,10.16.216.27,113.148.149.110,gstatic.com
2025-09-14T05:19:46.723499Z,SRV-APP01,10.143.11.105,189.218.210.225,microsoft.com
2025-09-15T01:27:38.723499Z,WKST-ENGR01,10.91.158.121,152.203.205.34,cdn.contoso.local
2025-09-15T10:48:06.723499Z,SRV-WEB02,10.84.253.137,198.5.160.201,office365.com
2025-09-15T05:23:23.723499Z,WKST-ENGR01,10.42.228.241,45.174.46.184,cloudfront.net
2025-09-15T07:49:38.723499Z,SRV-WEB02,10.31.180.202,219.57.41.123,windowsupdate.com
2025-09-14T23:23:01.723499Z,SRV-APP02,10.242.16.92,170.206.12.235,windowsupdate.com
2025-09-14T02:31:52.723499Z,SRV-APP02,10.46.38.199,162.253.152.98,cdn.contoso.local
2025-09-13T21:37:43.723499Z,SRV-APP01,10.242.218.105,81.181.151.2,cdn.contoso.local
2025-09-14T11:52:23.723499Z,SRV-WEB02,10.136.246.92,65.74.83.20,google.com
2025-09-13T15:13:39.723499Z,SRV-WEB01,10.182.128.88,90.64.85.239,windowsupdate.com
2025-09-14T17:26:00.723499Z,SRV-WEB02,10.109.89.213,117.145.25.71,login.microsoftonline.com
2025-09-13T12:10:52.723499Z,SRV-WEB01,10.197.131.49,185.120.19.105,windowsupdate.com
2025-09-13T16:45:49.723499Z,SRV-APP02,10.7.74.154,198.45.127.237,google.com
2025-09-13T21:23:06.723499Z,SRV-WEB01,10.68.131.92,175.73.111.148,windowsupdate.com
2025-09-14T21:25:15.723499Z,SRV-WEB02,10.220.44.68,69.78.133.55,graph.microsoft.com
2025-09-15T08:12:43.723499Z,SRV-APP01,10.51.231.94,42.55.12.143,google.com
2025-09-15T07:55:16.723499Z,SRV-APP02,10.34.71.254,106.232.150.73,cdn.contoso.local
2025-09-14T07:15:20.723499Z,SRV-APP02,10.178.185.24,191.55.120.35,google.com
2025-09-14T05:22:29.723499Z,SRV-APP01,10.68.119.130,52.139.156.40,graph.microsoft.com
2025-09-14T11:31:15.723499Z,SRV-APP02,10.174.129.111,211.223.183.204,github.com
2025-09-14T01:39:21.723499Z,SRV-APP02,10.208.78.136,71.228.244.246,google.com
2025-09-15T10:15:55.723499Z,SRV-WEB02,10.161.143.51,63.190.94.146,google.com
2025-09-15T09:37:09.723499Z,SRV-WEB01,10.32.179.254,1.224.128.197,gstatic.com
2025-09-14T05:43:52.723499Z,WKST-ENGR01,10.140.251.110,99.160.41.124,cdn.contoso.local
2025-09-14T03:38:01.723499Z,WKST-ENGR01,10.238.66.68,139.104.48.82,gstatic.com
2025-09-15T06:07:02.723499Z,SRV-WEB02,10.92.57.215,220.230.147.253,github.com
2025-09-14T03:45:49.723499Z,SRV-WEB02,10.252.184.171,206.218.48.104,cdn.contoso.local
2025-09-13T17:13:07.723499Z,SRV-APP01,10.104.87.211,154.190.156.95,github.com
2025-09-14T03:05:44.723499Z,SRV-APP02,10.216.78.75,157.189.175.23,microsoft.com
2025-09-15T07:09:32.723499Z,SRV-APP01,10.59.86.221,150.82.190.74,graph.microsoft.com
2025-09-14T20:15:19.723499Z,SRV-WEB01,10.124.131.162,211.154.155.183,gstatic.com
2025-09-14T01:13:12.723499Z,SRV-WEB01,10.94.204.178,158.213.154.243,azureedge.net
2025-09-13T23:14:53.723499Z,WKST-ENGR01,10.82.45.117,200.73.158.68,azureedge.net
2025-09-14T13:18:03.723499Z,WKST-ENGR01,10.202.247.56,33.189.24.28,cloudfront.net
2025-09-13T21:24:45.723499Z,SRV-WEB01,10.200.34.134,48.190.224.237,google.com
